2016-08-31 18:19:52,498 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 8.0, 24.0, 22.0, 27.0, 21.0, 21.0, 155.0]
2016-08-31 18:19:52,499 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 9.0, 8.0, 25.0, 25.0, 26.0, 26.0, 22.0, 158.0]
2016-08-31 18:19:52,499 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 22.0, 26.0, 30.0, 27.0, 21.0, 163.0]
2016-08-31 18:19:52,557 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 9.0, 8.0, 21.0, 22.0, 28.0, 26.0, 24.0, 157.0]
2016-08-31 18:19:52,558 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 8.0, 23.0, 23.0, 30.0, 28.0, 25.0, 166.0]
2016-08-31 18:19:52,559 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 10.0, 25.0, 22.0, 25.0, 22.0, 18.0, 152.0]
2016-08-31 18:19:52,559 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 23.0, 24.0, 25.0, 26.0, 29.0, 169.0]
2016-08-31 18:19:52,620 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 23.0, 24.0, 23.0, 25.0, 23.0, 154.0]
2016-08-31 18:19:52,621 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 9.0, 25.0, 21.0, 28.0, 21.0, 21.0, 153.0]
2016-08-31 18:19:52,622 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 22.0, 21.0, 27.0, 27.0, 22.0, 156.0]
2016-08-31 18:19:52,622 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 10.0, 8.0, 21.0, 22.0, 32.0, 27.0, 21.0, 160.0]
2016-08-31 18:19:52,681 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 10.0, 22.0, 21.0, 26.0, 23.0, 21.0, 154.0]
2016-08-31 18:19:52,681 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 10.0, 9.0, 21.0, 22.0, 26.0, 25.0, 21.0, 155.0]
2016-08-31 18:19:52,682 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 10.0, 27.0, 23.0, 28.0, 22.0, 21.0, 160.0]
2016-08-31 18:19:52,683 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 26.0, 29.0, 34.0, 22.0, 26.0, 180.0]
2016-08-31 18:19:52,744 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [13.0, 9.0, 9.0, 28.0, 22.0, 27.0, 24.0, 23.0, 167.0]
2016-08-31 18:19:52,745 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 7.0, 19.0, 28.0, 31.0, 25.0, 23.0, 162.0]
2016-08-31 18:19:52,746 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 9.0, 21.0, 20.0, 26.0, 24.0, 24.0, 153.0]
2016-08-31 18:19:52,746 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 19.0, 23.0, 28.0, 26.0, 25.0, 159.0]
2016-08-31 18:19:52,806 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 15.0, 23.0, 22.0, 27.0, 23.0, 21.0, 158.0]
2016-08-31 18:19:52,807 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 11.0, 9.0, 21.0, 24.0, 28.0, 24.0, 22.0, 162.0]
2016-08-31 18:19:52,808 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 11.0, 8.0, 28.0, 21.0, 32.0, 24.0, 23.0, 167.0]
2016-08-31 18:19:52,809 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 12.0, 8.0, 21.0, 22.0, 30.0, 34.0, 29.0, 180.0]
