01:27:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:20:45 PM  1000     29330    2.67    0.33    0.00    3.00     0  java
02:20:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:20:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:20:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:20:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:21:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:21:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:45 PM  1000     29330    4.67    1.00    0.00    5.67     0  java
02:21:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:21:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:21:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:22:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:22:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:22:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:22:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:22:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:22:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:22:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:22:45 PM  1000     29330    1.67    0.67    0.00    2.33     0  java
02:22:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:51 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:22:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:22:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:03 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:23:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:23:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:23:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:23:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:23:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:23:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:23:45 PM  1000     29330    3.33    0.33    0.00    3.67     0  java
02:23:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:23:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:23:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:24:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:06 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:24:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:24:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:24 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:24:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:24:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:24:45 PM  1000     29330    2.00    0.33    0.00    2.33     0  java
02:24:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:24:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:24:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:25:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:25:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:25:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:25:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:25:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:25:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:25:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:25:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:45 PM  1000     29330    1.67    0.33    0.00    2.00     0  java
02:25:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:25:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:25:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:26:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:26:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:26:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:26:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:26:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:26:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:26:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
02:26:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:26:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:26:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:27:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:27:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:27:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:27:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:27:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:30 PM  1000     29330    2.33    0.00    0.00    2.33     0  java
02:27:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:27:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:45 PM  1000     29330   11.33    0.33    0.00   11.67     0  java
02:27:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:27:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:27:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:27:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:28:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:28:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:28:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:28:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:28:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:45 PM  1000     29330    4.00    1.00    0.00    5.00     0  java
02:28:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:28:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:28:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:28:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:29:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:29:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:45 PM  1000     29330    7.67    1.33    0.00    9.00     0  java
02:29:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:29:51 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:29:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:29:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:30:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:30:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:30:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:30:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:30:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:30 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:30:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:30:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:45 PM  1000     29330    1.67    0.33    0.00    2.00     0  java
02:30:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:30:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:30:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:30:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:31:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:31:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:45 PM  1000     29330    2.33    0.67    0.00    3.00     0  java
02:31:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:31:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:31:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:32:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:32:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
